255, 0, 0
237, 66, 66
232, 116, 116
190, 550, 110, 190, 550, 90, 170, 550, 110
210, 550, 110, 210, 550, 90, 190, 550, 110
230, 550, 110, 230, 550, 90, 210, 550, 110
250, 550, 110, 250, 550, 90, 230, 550, 110
70, 550, 130, 70, 550, 110, 50, 550, 130
90, 550, 130, 90, 550, 110, 70, 550, 130
110, 550, 130, 110, 550, 110, 90, 550, 130
130, 550, 130, 130, 550, 110, 110, 550, 130
150, 550, 130, 150, 550, 110, 130, 550, 130
170, 550, 130, 170, 550, 110, 150, 550, 130
190, 550, 130, 190, 550, 110, 170, 550, 130
210, 550, 130, 210, 550, 110, 190, 550, 130
230, 550, 130, 230, 550, 110, 210, 550, 130
250, 550, 130, 250, 550, 110, 230, 550, 130
70, 550, 150, 70, 550, 130, 50, 550, 150
90, 550, 150, 90, 550, 130, 70, 550, 150
110, 550, 150, 110, 550, 130, 90, 550, 150
130, 550, 150, 130, 550, 130, 110, 550, 150
150, 550, 150, 150, 550, 130, 130, 550, 150
170, 550, 150, 170, 550, 130, 150, 550, 150
190, 550, 150, 190, 550, 130, 170, 550, 150
210, 550, 150, 210, 550, 130, 190, 550, 150
230, 550, 150, 230, 550, 130, 210, 550, 150
250, 550, 150, 250, 550, 130, 230, 550, 150
70, 550, 170, 70, 550, 150, 50, 550, 170
90, 550, 170, 90, 550, 150, 70, 550, 170
110, 550, 170, 110, 550, 150, 90, 550, 170
130, 550, 170, 130, 550, 150, 110, 550, 170
150, 550, 170, 150, 550, 150, 130, 550, 170
170, 550, 170, 170, 550, 150, 150, 550, 170
190, 550, 170, 190, 550, 150, 170, 550, 170
210, 550, 170, 210, 550, 150, 190, 550, 170
230, 550, 170, 230, 550, 150, 210, 550, 170
250, 550, 170, 250, 550, 150, 230, 550, 170
70, 550, 190, 70, 550, 170, 50, 550, 190
90, 550, 190, 90, 550, 170, 70, 550, 190
110, 550, 190, 110, 550, 170, 90, 550, 190
130, 550, 190, 130, 550, 170, 110, 550, 190
150, 550, 190, 150, 550, 170, 130, 550, 190
170, 550, 190, 170, 550, 170, 150, 550, 190
190, 550, 190, 190, 550, 170, 170, 550, 190
210, 550, 190, 210, 550, 170, 190, 550, 190
230, 550, 190, 230, 550, 170, 210, 550, 190
250, 550, 190, 250, 550, 170, 230, 550, 190
70, 550, 210, 70, 550, 190, 50, 550, 210
90, 550, 210, 90, 550, 190, 70, 550, 210
110, 550, 210, 110, 550, 190, 90, 550, 210
130, 550, 210, 130, 550, 190, 110, 550, 210
150, 550, 210, 150, 550, 190, 130, 550, 210
170, 550, 210, 170, 550, 190, 150, 550, 210
190, 550, 210, 190, 550, 190, 170, 550, 210
210, 550, 210, 210, 550, 190, 190, 550, 210
230, 550, 210, 230, 550, 190, 210, 550, 210
250, 550, 210, 250, 550, 190, 230, 550, 210
70, 550, 230, 70, 550, 210, 50, 550, 230
90, 550, 230, 90, 550, 210, 70, 550, 230
110, 550, 230, 110, 550, 210, 90, 550, 230
130, 550, 230, 130, 550, 210, 110, 550, 230
150, 550, 230, 150, 550, 210, 130, 550, 230
170, 550, 230, 170, 550, 210, 150, 550, 230
190, 550, 230, 190, 550, 210, 170, 550, 230
210, 550, 230, 210, 550, 210, 190, 550, 230
230, 550, 230, 230, 550, 210, 210, 550, 230
250, 550, 230, 250, 550, 210, 230, 550, 230
70, 550, 250, 70, 550, 230, 50, 550, 250
90, 550, 250, 90, 550, 230, 70, 550, 250
110, 550, 250, 110, 550, 230, 90, 550, 250
130, 550, 250, 130, 550, 230, 110, 550, 250
150, 550, 250, 150, 550, 230, 130, 550, 250
170, 550, 250, 170, 550, 230, 150, 550, 250
190, 550, 250, 190, 550, 230, 170, 550, 250
210, 550, 250, 210, 550, 230, 190, 550, 250
230, 550, 250, 230, 550, 230, 210, 550, 250
250, 550, 250, 250, 550, 230, 230, 550, 250

50, 750, 50, 50, 750, 70, 70, 750, 50
70, 750, 50, 70, 750, 70, 90, 750, 50
90, 750, 50, 90, 750, 70, 110, 750, 50
110, 750, 50, 110, 750, 70, 130, 750, 50
130, 750, 50, 130, 750, 70, 150, 750, 50
150, 750, 50, 150, 750, 70, 170, 750, 50
170, 750, 50, 170, 750, 70, 190, 750, 50
190, 750, 50, 190, 750, 70, 210, 750, 50
210, 750, 50, 210, 750, 70, 230, 750, 50
230, 750, 50, 230, 750, 70, 250, 750, 50
50, 750, 70, 50, 750, 90, 70, 750, 70
70, 750, 70, 70, 750, 90, 90, 750, 70
90, 750, 70, 90, 750, 90, 110, 750, 70
110, 750, 70, 110, 750, 90, 130, 750, 70
130, 750, 70, 130, 750, 90, 150, 750, 70
150, 750, 70, 150, 750, 90, 170, 750, 70
170, 750, 70, 170, 750, 90, 190, 750, 70
190, 750, 70, 190, 750, 90, 210, 750, 70
210, 750, 70, 210, 750, 90, 230, 750, 70
230, 750, 70, 230, 750, 90, 250, 750, 70
50, 750, 90, 50, 750, 110, 70, 750, 90
70, 750, 90, 70, 750, 110, 90, 750, 90
90, 750, 90, 90, 750, 110, 110, 750, 90
110, 750, 90, 110, 750, 110, 130, 750, 90
130, 750, 90, 130, 750, 110, 150, 750, 90
150, 750, 90, 150, 750, 110, 170, 750, 90
170, 750, 90, 170, 750, 110, 190, 750, 90
190, 750, 90, 190, 750, 110, 210, 750, 90
210, 750, 90, 210, 750, 110, 230, 750, 90
230, 750, 90, 230, 750, 110, 250, 750, 90
50, 750, 110, 50, 750, 130, 70, 750, 110
70, 750, 110, 70, 750, 130, 90, 750, 110
90, 750, 110, 90, 750, 130, 110, 750, 110
110, 750, 110, 110, 750, 130, 130, 750, 110
130, 750, 110, 130, 750, 130, 150, 750, 110
150, 750, 110, 150, 750, 130, 170, 750, 110
170, 750, 110, 170, 750, 130, 190, 750, 110
190, 750, 110, 190, 750, 130, 210, 750, 110
210, 750, 110, 210, 750, 130, 230, 750, 110
230, 750, 110, 230, 750, 130, 250, 750, 110
50, 750, 130, 50, 750, 150, 70, 750, 130
70, 750, 130, 70, 750, 150, 90, 750, 130
90, 750, 130, 90, 750, 150, 110, 750, 130
110, 750, 130, 110, 750, 150, 130, 750, 130
130, 750, 130, 130, 750, 150, 150, 750, 130
150, 750, 130, 150, 750, 150, 170, 750, 130
170, 750, 130, 170, 750, 150, 190, 750, 130
190, 750, 130, 190, 750, 150, 210, 750, 130
210, 750, 130, 210, 750, 150, 230, 750, 130
230, 750, 130, 230, 750, 150, 250, 750, 130
50, 750, 150, 50, 750, 170, 70, 750, 150
70, 750, 150, 70, 750, 170, 90, 750, 150
90, 750, 150, 90, 750, 170, 110, 750, 150
110, 750, 150, 110, 750, 170, 130, 750, 150
130, 750, 150, 130, 750, 170, 150, 750, 150
150, 750, 150, 150, 750, 170, 170, 750, 150
170, 750, 150, 170, 750, 170, 190, 750, 150
190, 750, 150, 190, 750, 170, 210, 750, 150
210, 750, 150, 210, 750, 170, 230, 750, 150
230, 750, 150, 230, 750, 170, 250, 750, 150
50, 750, 170, 50, 750, 190, 70, 750, 170
70, 750, 170, 70, 750, 190, 90, 750, 170
90, 750, 170, 90, 750, 190, 110, 750, 170
110, 750, 170, 110, 750, 190, 130, 750, 170
130, 750, 170, 130, 750, 190, 150, 750, 170
150, 750, 170, 150, 750, 190, 170, 750, 170
170, 750, 170, 170, 750, 190, 190, 750, 170
190, 750, 170, 190, 750, 190, 210, 750, 170
210, 750, 170, 210, 750, 190, 230, 750, 170
230, 750, 170, 230, 750, 190, 250, 750, 170
50, 750, 190, 50, 750, 210, 70, 750, 190
70, 750, 190, 70, 750, 210, 90, 750, 190
90, 750, 190, 90, 750, 210, 110, 750, 190
110, 750, 190, 110, 750, 210, 130, 750, 190
130, 750, 190, 130, 750, 210, 150, 750, 190
150, 750, 190, 150, 750, 210, 170, 750, 190
170, 750, 190, 170, 750, 210, 190, 750, 190
190, 750, 190, 190, 750, 210, 210, 750, 190
210, 750, 190, 210, 750, 210, 230, 750, 190
230, 750, 190, 230, 750, 210, 250, 750, 190
50, 750, 210, 50, 750, 230, 70, 750, 210
70, 750, 210, 70, 750, 230, 90, 750, 210
90, 750, 210, 90, 750, 230, 110, 750, 210
110, 750, 210, 110, 750, 230, 130, 750, 210
130, 750, 210, 130, 750, 230, 150, 750, 210
150, 750, 210, 150, 750, 230, 170, 750, 210
170, 750, 210, 170, 750, 230, 190, 750, 210
190, 750, 210, 190, 750, 230, 210, 750, 210
210, 750, 210, 210, 750, 230, 230, 750, 210
230, 750, 210, 230, 750, 230, 250, 750, 210
50, 750, 230, 50, 750, 250, 70, 750, 230
70, 750, 230, 70, 750, 250, 90, 750, 230
90, 750, 230, 90, 750, 250, 110, 750, 230
110, 750, 230, 110, 750, 250, 130, 750, 230
130, 750, 230, 130, 750, 250, 150, 750, 230
150, 750, 230, 150, 750, 250, 170, 750, 230
170, 750, 230, 170, 750, 250, 190, 750, 230
190, 750, 230, 190, 750, 250, 210, 750, 230
210, 750, 230, 210, 750, 250, 230, 750, 230
230, 750, 230, 230, 750, 250, 250, 750, 230
70, 750, 70, 70, 750, 50, 50, 750, 70
90, 750, 70, 90, 750, 50, 70, 750, 70
110, 750, 70, 110, 750, 50, 90, 750, 70
130, 750, 70, 130, 750, 50, 110, 750, 70
150, 750, 70, 150, 750, 50, 130, 750, 70
170, 750, 70, 170, 750, 50, 150, 750, 70
190, 750, 70, 190, 750, 50, 170, 750, 70
210, 750, 70, 210, 750, 50, 190, 750, 70
230, 750, 70, 230, 750, 50, 210, 750, 70
250, 750, 70, 250, 750, 50, 230, 750, 70
70, 750, 90, 70, 750, 70, 50, 750, 90
90, 750, 90, 90, 750, 70, 70, 750, 90
110, 750, 90, 110, 750, 70, 90, 750, 90
130, 750, 90, 130, 750, 70, 110, 750, 90
150, 750, 90, 150, 750, 70, 130, 750, 90
170, 750, 90, 170, 750, 70, 150, 750, 90
190, 750, 90, 190, 750, 70, 170, 750, 90
210, 750, 90, 210, 750, 70, 190, 750, 90
230, 750, 90, 230, 750, 70, 210, 750, 90
250, 750, 90, 250, 750, 70, 230, 750, 90
70, 750, 110, 70, 750, 90, 50, 750, 110
90, 750, 110, 90, 750, 90, 70, 750, 110
110, 750, 110, 110, 750, 90, 90, 750, 110
130, 750, 110, 130, 750, 90, 110, 750, 110
150, 750, 110, 150, 750, 90, 130, 750, 110
170, 750, 110, 170, 750, 90, 150, 750, 110
190, 750, 110, 190, 750, 90, 170, 750, 110
210, 750, 110, 210, 750, 90, 190, 750, 110
230, 750, 110, 230, 750, 90, 210, 750, 110
250, 750, 110, 250, 750, 90, 230, 750, 110
70, 750, 130, 70, 750, 110, 50, 750, 130
90, 750, 130, 90, 750, 110, 70, 750, 130
110, 750, 130, 110, 750, 110, 90, 750, 130
130, 750, 130, 130, 750, 110, 110, 750, 130
150, 750, 130, 150, 750, 110, 130, 750, 130
170, 750, 130, 170, 750, 110, 150, 750, 130
190, 750, 130, 190, 750, 110, 170, 750, 130
210, 750, 130, 210, 750, 110, 190, 750, 130
230, 750, 130, 230, 750, 110, 210, 750, 130
250, 750, 130, 250, 750, 110, 230, 750, 130
70, 750, 150, 70, 750, 130, 50, 750, 150
90, 750, 150, 90, 750, 130, 70, 750, 150
110, 750, 150, 110, 750, 130, 90, 750, 150
130, 750, 150, 130, 750, 130, 110, 750, 150
150, 750, 150, 150, 750, 130, 130, 750, 150
170, 750, 150, 170, 750, 130, 150, 750, 150
190, 750, 150, 190, 750, 130, 170, 750, 150
210, 750, 150, 210, 750, 130, 190, 750, 150
230, 750, 150, 230, 750, 130, 210, 750, 150
250, 750, 150, 250, 750, 130, 230, 750, 150
70, 750, 170, 70, 750, 150, 50, 750, 170
90, 750, 170, 90, 750, 150, 70, 750, 170
110, 750, 170, 110, 750, 150, 90, 750, 170
130, 750, 170, 130, 750, 150, 110, 750, 170
150, 750, 170, 150, 750, 150, 130, 750, 170
170, 750, 170, 170, 750, 150, 150, 750, 170
190, 750, 170, 190, 750, 150, 170, 750, 170
210, 750, 170, 210, 750, 150, 190, 750, 170
230, 750, 170, 230, 750, 150, 210, 750, 170
250, 750, 170, 250, 750, 150, 230, 750, 170
70, 750, 190, 70, 750, 170, 50, 750, 190
90, 750, 190, 90, 750, 170, 70, 750, 190
110, 750, 190, 110, 750, 170, 90, 750, 190
130, 750, 190, 130, 750, 170, 110, 750, 190
150, 750, 190, 150, 750, 170, 130, 750, 190
170, 750, 190, 170, 750, 170, 150, 750, 190
190, 750, 190, 190, 750, 170, 170, 750, 190
210, 750, 190, 210, 750, 170, 190, 750, 190
230, 750, 190, 230, 750, 170, 210, 750, 190
250, 750, 190, 250, 750, 170, 230, 750, 190
70, 750, 210, 70, 750, 190, 50, 750, 210
90, 750, 210, 90, 750, 190, 70, 750, 210
110, 750, 210, 110, 750, 190, 90, 750, 210
130, 750, 210, 130, 750, 190, 110, 750, 210
150, 750, 210, 150, 750, 190, 130, 750, 210
170, 750, 210, 170, 750, 190, 150, 750, 210
190, 750, 210, 190, 750, 190, 170, 750, 210
210, 750, 210, 210, 750, 190, 190, 750, 210
230, 750, 210, 230, 750, 190, 210, 750, 210
250, 750, 210, 250, 750, 190, 230, 750, 210
70, 750, 230, 70, 750, 210, 50, 750, 230
90, 750, 230, 90, 750, 210, 70, 750, 230
110, 750, 230, 110, 750, 210, 90, 750, 230
130, 750, 230, 130, 750, 210, 110, 750, 230
150, 750, 230, 150, 750, 210, 130, 750, 230
170, 750, 230, 170, 750, 210, 150, 750, 230
190, 750, 230, 190, 750, 210, 170, 750, 230
210, 750, 230, 210, 750, 210, 190, 750, 230
230, 750, 230, 230, 750, 210, 210, 750, 230
250, 750, 230, 250, 750, 210, 230, 750, 230
70, 750, 250, 70, 750, 230, 50, 750, 250
90, 750, 250, 90, 750, 230, 70, 750, 250
110, 750, 250, 110, 750, 230, 90, 750, 250
130, 750, 250, 130, 750, 230, 110, 750, 250
150, 750, 250, 150, 750, 230, 130, 750, 250
170, 750, 250, 170, 750, 230, 150, 750, 250
190, 750, 250, 190, 750, 230, 170, 750, 250
210, 750, 250, 210, 750, 230, 190, 750, 250
230, 750, 250, 230, 750, 230, 210, 750, 250
250, 750, 250, 250, 750, 230, 230, 750, 250

50, 550, 50, 50, 550, 70, 50, 570, 50
50, 570, 50, 50, 570, 70, 50, 590, 50
50, 590, 50, 50, 590, 70, 50, 610, 50
50, 610, 50, 50, 610, 70, 50, 630, 50
50, 630, 50, 50, 630, 70, 50, 650, 50
50, 650, 50, 50, 650, 70, 50, 670, 50
50, 670, 50, 50, 670, 70, 50, 690, 50
50, 690, 50, 50, 690, 70, 50, 710, 50
50, 710, 50, 50, 710, 70, 50, 730, 50
50, 730, 50, 50, 730, 70, 50, 750, 50
50, 550, 70, 50, 550, 90, 50, 570, 70
50, 570, 70, 50, 570, 90, 50, 590, 70
50, 590, 70, 50, 590, 90, 50, 610, 70
50, 610, 70, 50, 610, 90, 50, 630, 70
50, 630, 70, 50, 630, 90, 50, 650, 70
50, 650, 70, 50, 650, 90, 50, 670, 70
50, 670, 70, 50, 670, 90, 50, 690, 70
50, 690, 70, 50, 690, 90, 50, 710, 70
50, 710, 70, 50, 710, 90, 50, 730, 70
50, 730, 70, 50, 730, 90, 50, 750, 70
50, 550, 90, 50, 550, 110, 50, 570, 90
50, 570, 90, 50, 570, 110, 50, 590, 90
50, 590, 90, 50, 590, 110, 50, 610, 90
50, 610, 90, 50, 610, 110, 50, 630, 90
50, 630, 90, 50, 630, 110, 50, 650, 90
50, 650, 90, 50, 650, 110, 50, 670, 90
50, 670, 90, 50, 670, 110, 50, 690, 90
50, 690, 90, 50, 690, 110, 50, 710, 90
50, 710, 90, 50, 710, 110, 50, 730, 90
50, 730, 90, 50, 730, 110, 50, 750, 90
50, 550, 110, 50, 550, 130, 50, 570, 110
50, 570, 110, 50, 570, 130, 50, 590, 110
50, 590, 110, 50, 590, 130, 50, 610, 110
50, 610, 110, 50, 610, 130, 50, 630, 110
50, 630, 110, 50, 630, 130, 50, 650, 110
50, 650, 110, 50, 650, 130, 50, 670, 110
50, 670, 110, 50, 670, 130, 50, 690, 110
50, 690, 110, 50, 690, 130, 50, 710, 110
50, 710, 110, 50, 710, 130, 50, 730, 110
50, 730, 110, 50, 730, 130, 50, 750, 110
50, 550, 130, 50, 550, 150, 50, 570, 130
50, 570, 130, 50, 570, 150, 50, 590, 130
50, 590, 130, 50, 590, 150, 50, 610, 130
50, 610, 130, 50, 610, 150, 50, 630, 130
50, 630, 130, 50, 630, 150, 50, 650, 130
50, 650, 130, 50, 650, 150, 50, 670, 130
50, 670, 130, 50, 670, 150, 50, 690, 130
50, 690, 130, 50, 690, 150, 50, 710, 130
50, 710, 130, 50, 710, 150, 50, 730, 130
50, 730, 130, 50, 730, 150, 50, 750, 130
50, 550, 150, 50, 550, 170, 50, 570, 150
50, 570, 150, 50, 570, 170, 50, 590, 150
50, 590, 150, 50, 590, 170, 50, 610, 150
50, 610, 150, 50, 610, 170, 50, 630, 150
50, 630, 150, 50, 630, 170, 50, 650, 150
50, 650, 150, 50, 650, 170, 50, 670, 150
50, 670, 150, 50, 670, 170, 50, 690, 150
50, 690, 150, 50, 690, 170, 50, 710, 150
50, 710, 150, 50, 710, 170, 50, 730, 150
50, 730, 150, 50, 730, 170, 50, 750, 150
50, 550, 170, 50, 550, 190, 50, 570, 170
50, 570, 170, 50, 570, 190, 50, 590, 170
50, 590, 170, 50, 590, 190, 50, 610, 170
50, 610, 170, 50, 610, 190, 50, 630, 170
50, 630, 170, 50, 630, 190, 50, 650, 170
50, 650, 170, 50, 650, 190, 50, 670, 170
50, 670, 170, 50, 670, 190, 50, 690, 170
50, 690, 170, 50, 690, 190, 50, 710, 170
50, 710, 170, 50, 710, 190, 50, 730, 170
50, 730, 170, 50, 730, 190, 50, 750, 170
50, 550, 190, 50, 550, 210, 50, 570, 190
50, 570, 190, 50, 570, 210, 50, 590, 190
50, 590, 190, 50, 590, 210, 50, 610, 190
50, 610, 190, 50, 610, 210, 50, 630, 190
50, 630, 190, 50, 630, 210, 50, 650, 190
50, 650, 190, 50, 650, 210, 50, 670, 190
50, 670, 190, 50, 670, 210, 50, 690, 190
50, 690, 190, 50, 690, 210, 50, 710, 190
50, 710, 190, 50, 710, 210, 50, 730, 190
50, 730, 190, 50, 730, 210, 50, 750, 190
50, 550, 210, 50, 550, 230, 50, 570, 210
50, 570, 210, 50, 570, 230, 50, 590, 210
50, 590, 210, 50, 590, 230, 50, 610, 210
50, 610, 210, 50, 610, 230, 50, 630, 210
50, 630, 210, 50, 630, 230, 50, 650, 210
50, 650, 210, 50, 650, 230, 50, 670, 210
50, 670, 210, 50, 670, 230, 50, 690, 210
50, 690, 210, 50, 690, 230, 50, 710, 210
50, 710, 210, 50, 710, 230, 50, 730, 210
50, 730, 210, 50, 730, 230, 50, 750, 210
50, 550, 230, 50, 550, 250, 50, 570, 230
50, 570, 230, 50, 570, 250, 50, 590, 230
50, 590, 230, 50, 590, 250, 50, 610, 230
50, 610, 230, 50, 610, 250, 50, 630, 230
50, 630, 230, 50, 630, 250, 50, 650, 230
50, 650, 230, 50, 650, 250, 50, 670, 230
50, 670, 230, 50, 670, 250, 50, 690, 230
50, 690, 230, 50, 690, 250, 50, 710, 230
50, 710, 230, 50, 710, 250, 50, 730, 230
50, 730, 230, 50, 730, 250, 50, 750, 230
50, 570, 70, 50, 570, 50, 50, 550, 70
50, 590, 70, 50, 590, 50, 50, 570, 70
50, 610, 70, 50, 610, 50, 50, 590, 70
50, 630, 70, 50, 630, 50, 50, 610, 70
50, 650, 70, 50, 650, 50, 50, 630, 70
50, 670, 70, 50, 670, 50, 50, 650, 70
50, 690, 70, 50, 690, 50, 50, 670, 70
50, 710, 70, 50, 710, 50, 50, 690, 70
50, 730, 70, 50, 730, 50, 50, 710, 70
50, 750, 70, 50, 750, 50, 50, 730, 70
50, 570, 90, 50, 570, 70, 50, 550, 90
50, 590, 90, 50, 590, 70, 50, 570, 90
50, 610, 90, 50, 610, 70, 50, 590, 90
50, 630, 90, 50, 630, 70, 50, 610, 90
50, 650, 90, 50, 650, 70, 50, 630, 90
50, 670, 90, 50, 670, 70, 50, 650, 90
50, 690, 90, 50, 690, 70, 50, 670, 90
50, 710, 90, 50, 710, 70, 50, 690, 90
50, 730, 90, 50, 730, 70, 50, 710, 90
50, 750, 90, 50, 750, 70, 50, 730, 90
50, 570, 110, 50, 570, 90, 50, 550, 110
50, 590, 110, 50, 590, 90, 50, 570, 110
50, 610, 110, 50, 610, 90, 50, 590, 110
50, 630, 110, 50, 630, 90, 50, 610, 110
50, 650, 110, 50, 650, 90, 50, 630, 110
50, 670, 110, 50, 670, 90, 50, 650, 110
50, 690, 110, 50, 690, 90, 50, 670, 110
50, 710, 110, 50, 710, 90, 50, 690, 110
50, 730, 110, 50, 730, 90, 50, 710, 110
50, 750, 110, 50, 750, 90, 50, 730, 110
50, 570, 130, 50, 570, 110, 50, 550, 130
50, 590, 130, 50, 590, 110, 50, 570, 130
50, 610, 130, 50, 610, 110, 50, 590, 130
50, 630, 130, 50, 630, 110, 50, 610, 130
50, 650, 130, 50, 650, 110, 50, 630, 130
50, 670, 130, 50, 670, 110, 50, 650, 130
